"No.","Time","Source","Destination","Protocol","Length","Info"
"2074","204.171351","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [ACK] Seq=615315 Ack=971 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2075","204.171353","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [ACK] Seq=616775 Ack=971 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2076","204.171355","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [ACK] Seq=618235 Ack=971 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2077","204.171357","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [ACK] Seq=619695 Ack=971 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2078","204.171359","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [PSH, ACK] Seq=621155 Ack=971 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2079","204.171545","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [ACK] Seq=622615 Ack=971 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2080","204.171552","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [ACK] Seq=624075 Ack=971 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2081","204.171554","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [PSH, ACK] Seq=625535 Ack=971 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2082","204.171745","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [ACK] Seq=626995 Ack=971 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2083","204.171752","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [ACK] Seq=628455 Ack=971 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2084","204.171794","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [ACK] Seq=629915 Ack=971 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2085","204.171802","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [PSH, ACK] Seq=631375 Ack=971 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2086","204.171848","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [PSH, ACK] Seq=632835 Ack=971 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2087","204.172067","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [ACK] Seq=634295 Ack=971 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2088","204.172098","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [ACK] Seq=635755 Ack=971 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2089","204.172103","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [PSH, ACK] Seq=637215 Ack=971 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2090","204.172181","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [PSH, ACK] Seq=638675 Ack=971 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2091","204.172283","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [ACK] Seq=640135 Ack=971 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2092","204.172290","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [PSH, ACK] Seq=641595 Ack=971 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2093","204.172566","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [ACK] Seq=643055 Ack=971 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2094","204.172572","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [ACK] Seq=644515 Ack=971 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2095","204.172574","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [PSH, ACK] Seq=645975 Ack=971 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2096","204.172635","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [PSH, ACK] Seq=647435 Ack=971 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2097","204.172973","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [ACK] Seq=648895 Ack=971 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2098","204.172979","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [ACK] Seq=650355 Ack=971 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2099","204.172981","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [PSH, ACK] Seq=651815 Ack=971 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2100","204.173091","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [ACK] Seq=653275 Ack=971 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2101","204.173097","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [ACK] Seq=654735 Ack=971 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2102","204.173099","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [PSH, ACK] Seq=656195 Ack=971 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2103","204.173327","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [ACK] Seq=657655 Ack=971 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2104","204.173333","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [ACK] Seq=659115 Ack=971 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2105","204.173369","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [PSH, ACK] Seq=660575 Ack=971 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2106","204.173551","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [ACK] Seq=662035 Ack=971 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2107","204.173558","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [PSH, ACK] Seq=663495 Ack=971 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2108","204.173647","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [ACK] Seq=664955 Ack=971 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2109","204.173723","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [PSH, ACK] Seq=666415 Ack=971 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2110","204.173766","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [PSH, ACK] Seq=667875 Ack=971 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2111","204.173831","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [ACK] Seq=669335 Ack=971 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2112","204.173862","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [PSH, ACK] Seq=670795 Ack=971 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2113","204.174192","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [ACK] Seq=672255 Ack=971 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2114","204.174196","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [PSH, ACK] Seq=673715 Ack=971 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2115","204.174246","2.56.57.108","192.168.1.216","TCP","1513","80  >  49738 [PSH, ACK] Seq=675175 Ack=971 Win=64240 Len=1459 [TCP segment of a reassembled PDU]"
"2116","204.174542","192.168.1.216","2.56.57.108","TCP","54","49738  >  80 [ACK] Seq=971 Ack=673715 Win=65535 Len=0"
"2117","204.174700","192.168.1.216","2.56.57.108","TCP","54","49738  >  80 [ACK] Seq=971 Ack=676634 Win=65535 Len=0"
"2118","204.174711","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [ACK] Seq=676634 Ack=971 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2119","204.174715","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [ACK] Seq=678094 Ack=971 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2120","204.174721","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [ACK] Seq=679554 Ack=971 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2121","204.174723","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [ACK] Seq=681014 Ack=971 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2122","204.174730","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [ACK] Seq=682474 Ack=971 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2123","204.174732","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [ACK] Seq=683934 Ack=971 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2124","204.174741","2.56.57.108","192.168.1.216","TCP","55","80  >  49738 [PSH, ACK] Seq=685394 Ack=971 Win=64240 Len=1 [TCP segment of a reassembled PDU]"
"2125","204.174769","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [PSH, ACK] Seq=685395 Ack=971 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2126","204.174899","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [ACK] Seq=686855 Ack=971 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2127","204.174904","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [PSH, ACK] Seq=688315 Ack=971 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2128","204.175145","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [ACK] Seq=689775 Ack=971 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2129","204.175149","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [PSH, ACK] Seq=691235 Ack=971 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2130","204.175151","192.168.1.216","2.56.57.108","TCP","54","49738  >  80 [ACK] Seq=971 Ack=689775 Win=65535 Len=0"
"2131","204.175285","192.168.1.216","2.56.57.108","TCP","54","49738  >  80 [ACK] Seq=971 Ack=692695 Win=65535 Len=0"
"2132","204.175292","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [ACK] Seq=692695 Ack=971 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2133","204.175295","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [ACK] Seq=694155 Ack=971 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2134","204.175304","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [PSH, ACK] Seq=695615 Ack=971 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2135","204.175470","192.168.1.216","2.56.57.108","TCP","54","49738  >  80 [ACK] Seq=971 Ack=697075 Win=65535 Len=0"
"2136","204.175490","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [ACK] Seq=697075 Ack=971 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2137","204.175493","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [PSH, ACK] Seq=698535 Ack=971 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2138","204.175612","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [PSH, ACK] Seq=699995 Ack=971 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2139","204.175666","192.168.1.216","2.56.57.108","TCP","54","49738  >  80 [ACK] Seq=971 Ack=699995 Win=65535 Len=0"
"2140","204.175755","192.168.1.216","2.56.57.108","TCP","54","49738  >  80 [ACK] Seq=971 Ack=701455 Win=65535 Len=0"
"2141","204.175796","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [ACK] Seq=701455 Ack=971 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2142","204.175799","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [PSH, ACK] Seq=702915 Ack=971 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2143","204.175900","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [ACK] Seq=704375 Ack=971 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2144","204.175902","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [ACK] Seq=705835 Ack=971 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2145","204.175907","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [PSH, ACK] Seq=707295 Ack=971 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2146","204.175926","192.168.1.216","2.56.57.108","TCP","54","49738  >  80 [ACK] Seq=971 Ack=704375 Win=65535 Len=0"
"2147","204.176104","192.168.1.216","2.56.57.108","TCP","54","49738  >  80 [ACK] Seq=971 Ack=708755 Win=65535 Len=0"
"2148","204.176839","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [ACK] Seq=708755 Ack=971 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2149","204.176842","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [ACK] Seq=710215 Ack=971 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2150","204.176849","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [ACK] Seq=711675 Ack=971 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2151","204.176850","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [PSH, ACK] Seq=713135 Ack=971 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2152","204.177034","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [ACK] Seq=714595 Ack=971 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2153","204.177037","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [PSH, ACK] Seq=716055 Ack=971 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2154","204.177114","192.168.1.216","2.56.57.108","TCP","54","49738  >  80 [ACK] Seq=971 Ack=714595 Win=65535 Len=0"
"2155","204.177213","192.168.1.216","2.56.57.108","TCP","54","49738  >  80 [ACK] Seq=971 Ack=717515 Win=65535 Len=0"
"2156","204.177234","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [ACK] Seq=717515 Ack=971 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2157","204.177238","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [PSH, ACK] Seq=718975 Ack=971 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2158","204.177379","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [ACK] Seq=720435 Ack=971 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2159","204.177383","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [PSH, ACK] Seq=721895 Ack=971 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2160","204.177411","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [PSH, ACK] Seq=723355 Ack=971 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2161","204.177439","192.168.1.216","2.56.57.108","TCP","54","49738  >  80 [ACK] Seq=971 Ack=720435 Win=65535 Len=0"
"2162","204.177588","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [ACK] Seq=724815 Ack=971 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2163","204.177590","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [PSH, ACK] Seq=726275 Ack=971 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2164","204.177612","192.168.1.216","2.56.57.108","TCP","54","49738  >  80 [ACK] Seq=971 Ack=724815 Win=65535 Len=0"
"2165","204.177674","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [PSH, ACK] Seq=727735 Ack=971 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2166","204.177758","192.168.1.216","2.56.57.108","TCP","54","49738  >  80 [ACK] Seq=971 Ack=729195 Win=65535 Len=0"
"2167","204.177783","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [ACK] Seq=729195 Ack=971 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2168","204.177787","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [PSH, ACK] Seq=730655 Ack=971 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2169","204.177896","192.168.1.216","2.56.57.108","TCP","54","49738  >  80 [ACK] Seq=971 Ack=732115 Win=65535 Len=0"
"2170","204.178034","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [ACK] Seq=732115 Ack=971 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2171","204.178038","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [ACK] Seq=733575 Ack=971 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2172","204.178039","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [PSH, ACK] Seq=735035 Ack=971 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2173","204.178219","192.168.1.216","2.56.57.108","TCP","54","49738  >  80 [ACK] Seq=971 Ack=736495 Win=65535 Len=0"
"2174","204.178255","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [ACK] Seq=736495 Ack=971 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2175","204.178257","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [ACK] Seq=737955 Ack=971 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2176","204.178262","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [PSH, ACK] Seq=739415 Ack=971 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2177","204.178418","192.168.1.216","2.56.57.108","TCP","54","49738  >  80 [ACK] Seq=971 Ack=740875 Win=65535 Len=0"
"2178","204.178530","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [ACK] Seq=740875 Ack=971 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2179","204.178532","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [ACK] Seq=742335 Ack=971 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2180","204.178536","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [PSH, ACK] Seq=743795 Ack=971 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2181","204.178632","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [PSH, ACK] Seq=745255 Ack=971 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2182","204.178710","192.168.1.216","2.56.57.108","TCP","54","49738  >  80 [ACK] Seq=971 Ack=745255 Win=65535 Len=0"
"2183","204.178803","192.168.1.216","2.56.57.108","TCP","54","49738  >  80 [ACK] Seq=971 Ack=746715 Win=65535 Len=0"
"2184","204.178936","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [ACK] Seq=746715 Ack=971 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2185","204.178939","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [ACK] Seq=748175 Ack=971 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2186","204.178940","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [PSH, ACK] Seq=749635 Ack=971 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2187","204.179004","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [ACK] Seq=751095 Ack=971 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2188","204.179007","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [PSH, ACK] Seq=752555 Ack=971 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2189","204.179174","192.168.1.216","2.56.57.108","TCP","54","49738  >  80 [ACK] Seq=971 Ack=754015 Win=65535 Len=0"
"2190","204.179257","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [ACK] Seq=754015 Ack=971 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2191","204.179261","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [ACK] Seq=755475 Ack=971 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2192","204.179262","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [PSH, ACK] Seq=756935 Ack=971 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2193","204.179331","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [PSH, ACK] Seq=758395 Ack=971 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2194","204.179434","192.168.1.216","2.56.57.108","TCP","54","49738  >  80 [ACK] Seq=971 Ack=759855 Win=65535 Len=0"
"2195","204.179491","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [ACK] Seq=759855 Ack=971 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2196","204.179493","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [PSH, ACK] Seq=761315 Ack=971 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2197","204.179615","192.168.1.216","2.56.57.108","TCP","54","49738  >  80 [ACK] Seq=971 Ack=762775 Win=65535 Len=0"
"2198","204.179775","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [PSH, ACK] Seq=762775 Ack=971 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2199","204.179872","192.168.1.216","2.56.57.108","TCP","54","49738  >  80 [ACK] Seq=971 Ack=764235 Win=65535 Len=0"
"2200","204.181797","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [ACK] Seq=764235 Ack=971 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2201","204.181802","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [ACK] Seq=765695 Ack=971 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2202","204.181802","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [ACK] Seq=767155 Ack=971 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2203","204.181803","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [ACK] Seq=768615 Ack=971 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2204","204.181804","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [PSH, ACK] Seq=770075 Ack=971 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2205","204.181999","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [ACK] Seq=771535 Ack=971 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2206","204.182001","2.56.57.108","192.168.1.216","TCP","1514","80  >  49738 [PSH, ACK] Seq=772995 Ack=971 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"2207","204.182037","192.168.1.216","2.56.57.108","TCP","54","49738  >  80 [ACK] Seq=971 Ack=771535 Win=65535 Len=0"
